ADM1_code_A,ADM1_name_A,country_A,ISO_A3_A,WB_region_A,ADM1_code_B,ADM1_name_B,country_B,ISO_A3_B,WB_region_B,cross_country,border_length_km,narrow_border,potential_artifact
TUR004,Agri,Türkiye,TUR,ECA,TUR045,Kars,Türkiye,TUR,ECA,False,63.574,False,False
TUR004,Agri,Türkiye,TUR,ECA,TUR059,Mus,Türkiye,TUR,ECA,False,75.5493,False,False
TUR004,Agri,Türkiye,TUR,ECA,TUR077,Van,Türkiye,TUR,ECA,False,143.704,False,False
TUR005,Aksaray,Türkiye,TUR,ECA,TUR007,Ankara,Türkiye,TUR,ECA,False,55.8455,False,False
TUR005,Aksaray,Türkiye,TUR,ECA,TUR051,Kirsehir,Türkiye,TUR,ECA,False,42.2998,False,False
TUR005,Aksaray,Türkiye,TUR,ECA,TUR053,Konya,Türkiye,TUR,ECA,False,143.8058,False,False
TUR005,Aksaray,Türkiye,TUR,ECA,TUR060,Nevsehir,Türkiye,TUR,ECA,False,62.6975,False,False
TUR005,Aksaray,Türkiye,TUR,ECA,TUR061,Nigde,Türkiye,TUR,ECA,False,61.5998,False,False
TUR006,Amasya,Türkiye,TUR,ECA,TUR024,Corum,Türkiye,TUR,ECA,False,143.5815,False,False
TUR006,Amasya,Türkiye,TUR,ECA,TUR066,Samsun,Türkiye,TUR,ECA,False,155.939,False,False
TUR006,Amasya,Türkiye,TUR,ECA,TUR073,Tokat,Türkiye,TUR,ECA,False,158.166,False,False
TUR006,Amasya,Türkiye,TUR,ECA,TUR079,Yozgat,Türkiye,TUR,ECA,False,8.8651,False,False
TUR007,Ankara,Türkiye,TUR,ECA,TUR019,Bolu,Türkiye,TUR,ECA,False,202.0963,False,False
TUR007,Ankara,Türkiye,TUR,ECA,TUR023,Cankiri,Türkiye,TUR,ECA,False,126.1559,False,False
TUR007,Ankara,Türkiye,TUR,ECA,TUR031,Eskisehir,Türkiye,TUR,ECA,False,236.4422,False,False
TUR007,Ankara,Türkiye,TUR,ECA,TUR049,Kirikkale,Türkiye,TUR,ECA,False,134.0376,False,False
TUR008,Antalya,Türkiye,TUR,ECA,TUR020,Burdur,Türkiye,TUR,ECA,False,141.6567,False,False
TUR008,Antalya,Türkiye,TUR,ECA,TUR037,Icel,Türkiye,TUR,ECA,False,33.822,False,False
TUR008,Antalya,Türkiye,TUR,ECA,TUR039,Isparta,Türkiye,TUR,ECA,False,49.6047,False,False
TUR008,Antalya,Türkiye,TUR,ECA,TUR044,Karaman,Türkiye,TUR,ECA,False,46.9624,False,False
TUR008,Antalya,Türkiye,TUR,ECA,TUR053,Konya,Türkiye,TUR,ECA,False,134.5724,False,False
TUR008,Antalya,Türkiye,TUR,ECA,TUR058,Mugla,Türkiye,TUR,ECA,False,95.3948,False,False
TUR009,Ardahan,Türkiye,TUR,ECA,TUR030,Erzurum,Türkiye,TUR,ECA,False,39.1544,False,False
TUR009,Ardahan,Türkiye,TUR,ECA,TUR045,Kars,Türkiye,TUR,ECA,False,104.4964,False,False
TUR010,Artvin,Türkiye,TUR,ECA,TUR009,Ardahan,Türkiye,TUR,ECA,False,67.7867,False,False
TUR010,Artvin,Türkiye,TUR,ECA,TUR030,Erzurum,Türkiye,TUR,ECA,False,155.43,False,False
TUR010,Artvin,Türkiye,TUR,ECA,TUR064,Rize,Türkiye,TUR,ECA,False,71.6138,False,False
TUR011,Aydin,Türkiye,TUR,ECA,TUR025,Denizli,Türkiye,TUR,ECA,False,111.2509,False,False
TUR011,Aydin,Türkiye,TUR,ECA,TUR041,Izmir,Türkiye,TUR,ECA,False,128.8099,False,False
TUR011,Aydin,Türkiye,TUR,ECA,TUR058,Mugla,Türkiye,TUR,ECA,False,137.5663,False,False
TUR012,Balikesir,Türkiye,TUR,ECA,TUR022,Canakkale,Türkiye,TUR,ECA,False,161.0358,False,False
TUR013,Bartin,Türkiye,TUR,ECA,TUR043,Karabuk,Türkiye,TUR,ECA,False,67.1063,False,False
TUR013,Bartin,Türkiye,TUR,ECA,TUR046,Kastamonu,Türkiye,TUR,ECA,False,36.1264,False,False
TUR013,Bartin,Türkiye,TUR,ECA,TUR080,Zonguldak,Türkiye,TUR,ECA,False,53.7132,False,False
TUR014,Batman,Türkiye,TUR,ECA,TUR018,Bitlis,Türkiye,TUR,ECA,False,44.1765,False,False
TUR014,Batman,Türkiye,TUR,ECA,TUR026,Diyarbakir,Türkiye,TUR,ECA,False,108.5122,False,False
TUR014,Batman,Türkiye,TUR,ECA,TUR057,Mardin,Türkiye,TUR,ECA,False,93.0254,False,False
TUR014,Batman,Türkiye,TUR,ECA,TUR059,Mus,Türkiye,TUR,ECA,False,16.5415,False,False
TUR014,Batman,Türkiye,TUR,ECA,TUR068,Siirt,Türkiye,TUR,ECA,False,112.4738,False,False
TUR015,Bayburt,Türkiye,TUR,ECA,TUR029,Erzincan,Türkiye,TUR,ECA,False,50.1247,False,False
TUR015,Bayburt,Türkiye,TUR,ECA,TUR030,Erzurum,Türkiye,TUR,ECA,False,114.3985,False,False
TUR015,Bayburt,Türkiye,TUR,ECA,TUR034,Gumushane,Türkiye,TUR,ECA,False,105.0987,False,False
TUR015,Bayburt,Türkiye,TUR,ECA,TUR064,Rize,Türkiye,TUR,ECA,False,10.6592,False,False
TUR015,Bayburt,Türkiye,TUR,ECA,TUR074,Trabzon,Türkiye,TUR,ECA,False,30.5062,False,False
TUR016,Bilecik,Türkiye,TUR,ECA,TUR019,Bolu,Türkiye,TUR,ECA,False,24.3337,False,False
TUR016,Bilecik,Türkiye,TUR,ECA,TUR031,Eskisehir,Türkiye,TUR,ECA,False,95.7414,False,False
TUR017,Bingol,Türkiye,TUR,ECA,TUR026,Diyarbakir,Türkiye,TUR,ECA,False,103.4426,False,False
TUR017,Bingol,Türkiye,TUR,ECA,TUR028,Elazig,Türkiye,TUR,ECA,False,136.6311,False,False
TUR017,Bingol,Türkiye,TUR,ECA,TUR029,Erzincan,Türkiye,TUR,ECA,False,30.9831,False,False
TUR017,Bingol,Türkiye,TUR,ECA,TUR030,Erzurum,Türkiye,TUR,ECA,False,44.7791,False,False
TUR017,Bingol,Türkiye,TUR,ECA,TUR059,Mus,Türkiye,TUR,ECA,False,89.183,False,False
TUR017,Bingol,Türkiye,TUR,ECA,TUR075,Tunceli,Türkiye,TUR,ECA,False,83.1064,False,False
TUR018,Bitlis,Türkiye,TUR,ECA,TUR059,Mus,Türkiye,TUR,ECA,False,146.0373,False,False
TUR018,Bitlis,Türkiye,TUR,ECA,TUR068,Siirt,Türkiye,TUR,ECA,False,105.7098,False,False
TUR018,Bitlis,Türkiye,TUR,ECA,TUR077,Van,Türkiye,TUR,ECA,False,80.552,False,False
TUR019,Bolu,Türkiye,TUR,ECA,TUR023,Cankiri,Türkiye,TUR,ECA,False,15.6036,False,False
TUR019,Bolu,Türkiye,TUR,ECA,TUR031,Eskisehir,Türkiye,TUR,ECA,False,17.8159,False,False
TUR019,Bolu,Türkiye,TUR,ECA,TUR043,Karabuk,Türkiye,TUR,ECA,False,54.9149,False,False
TUR020,Burdur,Türkiye,TUR,ECA,TUR003,Afyon,Türkiye,TUR,ECA,False,15.4217,False,False
TUR020,Burdur,Türkiye,TUR,ECA,TUR025,Denizli,Türkiye,TUR,ECA,False,115.4885,False,False
TUR020,Burdur,Türkiye,TUR,ECA,TUR039,Isparta,Türkiye,TUR,ECA,False,119.8641,False,False
TUR020,Burdur,Türkiye,TUR,ECA,TUR058,Mugla,Türkiye,TUR,ECA,False,62.4626,False,False
TUR021,Bursa,Türkiye,TUR,ECA,TUR012,Balikesir,Türkiye,TUR,ECA,False,149.4395,False,False
TUR021,Bursa,Türkiye,TUR,ECA,TUR016,Bilecik,Türkiye,TUR,ECA,False,89.4786,False,False
TUR021,Bursa,Türkiye,TUR,ECA,TUR052,Kocaeli,Türkiye,TUR,ECA,False,46.1501,False,False
TUR021,Bursa,Türkiye,TUR,ECA,TUR054,Kutahya,Türkiye,TUR,ECA,False,78.1621,False,False
TUR021,Bursa,Türkiye,TUR,ECA,TUR065,Sakarya,Türkiye,TUR,ECA,False,4.9363,True,False
TUR021,Bursa,Türkiye,TUR,ECA,TUR078,Yalova,Türkiye,TUR,ECA,False,50.7002,False,False
TUR022,Canakkale,Türkiye,TUR,ECA,TUR027,Edirne,Türkiye,TUR,ECA,False,9.8643,False,False
TUR022,Canakkale,Türkiye,TUR,ECA,TUR072,Tekirdag,Türkiye,TUR,ECA,False,37.3699,False,False
TUR023,Cankiri,Türkiye,TUR,ECA,TUR043,Karabuk,Türkiye,TUR,ECA,False,59.1779,False,False
TUR023,Cankiri,Türkiye,TUR,ECA,TUR049,Kirikkale,Türkiye,TUR,ECA,False,29.0448,False,False
TUR024,Corum,Türkiye,TUR,ECA,TUR023,Cankiri,Türkiye,TUR,ECA,False,89.5654,False,False
TUR024,Corum,Türkiye,TUR,ECA,TUR049,Kirikkale,Türkiye,TUR,ECA,False,47.4853,False,False
TUR024,Corum,Türkiye,TUR,ECA,TUR066,Samsun,Türkiye,TUR,ECA,False,24.4331,False,False
TUR024,Corum,Türkiye,TUR,ECA,TUR069,Sinop,Türkiye,TUR,ECA,False,37.779,False,False
TUR024,Corum,Türkiye,TUR,ECA,TUR079,Yozgat,Türkiye,TUR,ECA,False,144.2263,False,False
TUR025,Denizli,Türkiye,TUR,ECA,TUR058,Mugla,Türkiye,TUR,ECA,False,122.8188,False,False
TUR025,Denizli,Türkiye,TUR,ECA,TUR076,Usak,Türkiye,TUR,ECA,False,105.4997,False,False
TUR026,Diyarbakir,Türkiye,TUR,ECA,TUR028,Elazig,Türkiye,TUR,ECA,False,110.931,False,False
TUR026,Diyarbakir,Türkiye,TUR,ECA,TUR055,Malatya,Türkiye,TUR,ECA,False,15.7317,False,False
TUR026,Diyarbakir,Türkiye,TUR,ECA,TUR057,Mardin,Türkiye,TUR,ECA,False,120.4572,False,False
TUR026,Diyarbakir,Türkiye,TUR,ECA,TUR059,Mus,Türkiye,TUR,ECA,False,39.4811,False,False
TUR026,Diyarbakir,Türkiye,TUR,ECA,TUR067,Sanliurfa,Türkiye,TUR,ECA,False,105.1703,False,False
TUR027,Edirne,Türkiye,TUR,ECA,TUR050,Kirklareli,Türkiye,TUR,ECA,False,92.4691,False,False
TUR027,Edirne,Türkiye,TUR,ECA,TUR072,Tekirdag,Türkiye,TUR,ECA,False,92.6218,False,False
TUR028,Elazig,Türkiye,TUR,ECA,TUR029,Erzincan,Türkiye,TUR,ECA,False,3.8393,True,False
TUR028,Elazig,Türkiye,TUR,ECA,TUR055,Malatya,Türkiye,TUR,ECA,False,72.8756,False,False
TUR028,Elazig,Türkiye,TUR,ECA,TUR075,Tunceli,Türkiye,TUR,ECA,False,60.8596,False,False
TUR029,Erzincan,Türkiye,TUR,ECA,TUR033,Giresun,Türkiye,TUR,ECA,False,20.5674,False,False
TUR029,Erzincan,Türkiye,TUR,ECA,TUR034,Gumushane,Türkiye,TUR,ECA,False,89.2928,False,False
TUR029,Erzincan,Türkiye,TUR,ECA,TUR055,Malatya,Türkiye,TUR,ECA,False,39.3649,False,False
TUR029,Erzincan,Türkiye,TUR,ECA,TUR071,Sivas,Türkiye,TUR,ECA,False,157.1525,False,False
TUR029,Erzincan,Türkiye,TUR,ECA,TUR075,Tunceli,Türkiye,TUR,ECA,False,239.5887,False,False
TUR030,Erzurum,Türkiye,TUR,ECA,TUR029,Erzincan,Türkiye,TUR,ECA,False,92.1185,False,False
TUR030,Erzurum,Türkiye,TUR,ECA,TUR045,Kars,Türkiye,TUR,ECA,False,116.9009,False,False
TUR030,Erzurum,Türkiye,TUR,ECA,TUR059,Mus,Türkiye,TUR,ECA,False,132.9758,False,False
TUR030,Erzurum,Türkiye,TUR,ECA,TUR064,Rize,Türkiye,TUR,ECA,False,67.0575,False,False
TUR032,Gaziantep,Türkiye,TUR,ECA,TUR036,Hatay,Türkiye,TUR,ECA,False,22.4942,False,False
TUR032,Gaziantep,Türkiye,TUR,ECA,TUR042,K.maras,Türkiye,TUR,ECA,False,122.1422,False,False
TUR032,Gaziantep,Türkiye,TUR,ECA,TUR048,Kilis,Türkiye,TUR,ECA,False,125.7528,False,False
TUR032,Gaziantep,Türkiye,TUR,ECA,TUR063,Osmaniye,Türkiye,TUR,ECA,False,39.843,False,False
TUR032,Gaziantep,Türkiye,TUR,ECA,TUR067,Sanliurfa,Türkiye,TUR,ECA,False,97.5573,False,False
TUR033,Giresun,Türkiye,TUR,ECA,TUR034,Gumushane,Türkiye,TUR,ECA,False,136.791,False,False
TUR033,Giresun,Türkiye,TUR,ECA,TUR062,Ordu,Türkiye,TUR,ECA,False,78.6874,False,False
TUR033,Giresun,Türkiye,TUR,ECA,TUR071,Sivas,Türkiye,TUR,ECA,False,95.6432,False,False
TUR033,Giresun,Türkiye,TUR,ECA,TUR074,Trabzon,Türkiye,TUR,ECA,False,31.3392,False,False
TUR034,Gumushane,Türkiye,TUR,ECA,TUR074,Trabzon,Türkiye,TUR,ECA,False,140.0814,False,False
TUR035,Hakkari,Türkiye,TUR,ECA,TUR070,Sirnak,Türkiye,TUR,ECA,False,55.2377,False,False
TUR035,Hakkari,Türkiye,TUR,ECA,TUR077,Van,Türkiye,TUR,ECA,False,93.6947,False,False
TUR036,Hatay,Türkiye,TUR,ECA,TUR063,Osmaniye,Türkiye,TUR,ECA,False,47.0872,False,False
TUR037,Icel,Türkiye,TUR,ECA,TUR044,Karaman,Türkiye,TUR,ECA,False,258.7004,False,False
TUR037,Icel,Türkiye,TUR,ECA,TUR053,Konya,Türkiye,TUR,ECA,False,22.6489,False,False
TUR037,Icel,Türkiye,TUR,ECA,TUR061,Nigde,Türkiye,TUR,ECA,False,33.8356,False,False
TUR038,Igdir,Türkiye,TUR,ECA,TUR045,Kars,Türkiye,TUR,ECA,False,61.0987,False,False
TUR039,Isparta,Türkiye,TUR,ECA,TUR003,Afyon,Türkiye,TUR,ECA,False,150.8101,False,False
TUR039,Isparta,Türkiye,TUR,ECA,TUR053,Konya,Türkiye,TUR,ECA,False,117.2579,False,False
TUR040,Istanbul,Türkiye,TUR,ECA,TUR050,Kirklareli,Türkiye,TUR,ECA,False,6.3364,False,False
TUR040,Istanbul,Türkiye,TUR,ECA,TUR052,Kocaeli,Türkiye,TUR,ECA,False,92.5429,False,False
TUR040,Istanbul,Türkiye,TUR,ECA,TUR072,Tekirdag,Türkiye,TUR,ECA,False,64.5076,False,False
TUR041,Izmir,Türkiye,TUR,ECA,TUR012,Balikesir,Türkiye,TUR,ECA,False,65.0427,False,False
TUR042,K.maras,Türkiye,TUR,ECA,TUR047,Kayseri,Türkiye,TUR,ECA,False,57.428,False,False
TUR042,K.maras,Türkiye,TUR,ECA,TUR055,Malatya,Türkiye,TUR,ECA,False,106.245,False,False
TUR042,K.maras,Türkiye,TUR,ECA,TUR063,Osmaniye,Türkiye,TUR,ECA,False,104.4198,False,False
TUR042,K.maras,Türkiye,TUR,ECA,TUR071,Sivas,Türkiye,TUR,ECA,False,49.7306,False,False
TUR046,Kastamonu,Türkiye,TUR,ECA,TUR023,Cankiri,Türkiye,TUR,ECA,False,109.6687,False,False
TUR046,Kastamonu,Türkiye,TUR,ECA,TUR024,Corum,Türkiye,TUR,ECA,False,98.5436,False,False
TUR046,Kastamonu,Türkiye,TUR,ECA,TUR043,Karabuk,Türkiye,TUR,ECA,False,102.8171,False,False
TUR046,Kastamonu,Türkiye,TUR,ECA,TUR069,Sinop,Türkiye,TUR,ECA,False,106.4239,False,False
TUR047,Kayseri,Türkiye,TUR,ECA,TUR060,Nevsehir,Türkiye,TUR,ECA,False,89.6382,False,False
TUR047,Kayseri,Türkiye,TUR,ECA,TUR061,Nigde,Türkiye,TUR,ECA,False,98.1833,False,False
TUR047,Kayseri,Türkiye,TUR,ECA,TUR071,Sivas,Türkiye,TUR,ECA,False,193.3487,False,False
TUR047,Kayseri,Türkiye,TUR,ECA,TUR079,Yozgat,Türkiye,TUR,ECA,False,93.379,False,False
TUR050,Kirklareli,Türkiye,TUR,ECA,TUR072,Tekirdag,Türkiye,TUR,ECA,False,127.1397,False,False
TUR051,Kirsehir,Türkiye,TUR,ECA,TUR007,Ankara,Türkiye,TUR,ECA,False,71.0368,False,False
TUR051,Kirsehir,Türkiye,TUR,ECA,TUR049,Kirikkale,Türkiye,TUR,ECA,False,94.1843,False,False
TUR051,Kirsehir,Türkiye,TUR,ECA,TUR060,Nevsehir,Türkiye,TUR,ECA,False,125.361,False,False
TUR051,Kirsehir,Türkiye,TUR,ECA,TUR079,Yozgat,Türkiye,TUR,ECA,False,67.5574,False,False
TUR052,Kocaeli,Türkiye,TUR,ECA,TUR065,Sakarya,Türkiye,TUR,ECA,False,92.0272,False,False
TUR052,Kocaeli,Türkiye,TUR,ECA,TUR078,Yalova,Türkiye,TUR,ECA,False,23.7917,False,False
TUR053,Konya,Türkiye,TUR,ECA,TUR003,Afyon,Türkiye,TUR,ECA,False,111.7004,False,False
TUR053,Konya,Türkiye,TUR,ECA,TUR007,Ankara,Türkiye,TUR,ECA,False,183.6698,False,False
TUR053,Konya,Türkiye,TUR,ECA,TUR031,Eskisehir,Türkiye,TUR,ECA,False,24.9067,False,False
TUR053,Konya,Türkiye,TUR,ECA,TUR044,Karaman,Türkiye,TUR,ECA,False,302.6643,False,False
TUR053,Konya,Türkiye,TUR,ECA,TUR061,Nigde,Türkiye,TUR,ECA,False,98.2219,False,False
TUR054,Kutahya,Türkiye,TUR,ECA,TUR003,Afyon,Türkiye,TUR,ECA,False,63.5868,False,False
TUR054,Kutahya,Türkiye,TUR,ECA,TUR012,Balikesir,Türkiye,TUR,ECA,False,71.6959,False,False
TUR054,Kutahya,Türkiye,TUR,ECA,TUR016,Bilecik,Türkiye,TUR,ECA,False,46.1634,False,False
TUR054,Kutahya,Türkiye,TUR,ECA,TUR031,Eskisehir,Türkiye,TUR,ECA,False,77.324,False,False
TUR054,Kutahya,Türkiye,TUR,ECA,TUR056,Manisa,Türkiye,TUR,ECA,False,60.1005,False,False
TUR054,Kutahya,Türkiye,TUR,ECA,TUR076,Usak,Türkiye,TUR,ECA,False,111.7031,False,False
TUR055,Malatya,Türkiye,TUR,ECA,TUR071,Sivas,Türkiye,TUR,ECA,False,149.4533,False,False
TUR056,Manisa,Türkiye,TUR,ECA,TUR011,Aydin,Türkiye,TUR,ECA,False,16.0358,False,False
TUR056,Manisa,Türkiye,TUR,ECA,TUR012,Balikesir,Türkiye,TUR,ECA,False,143.3874,False,False
TUR056,Manisa,Türkiye,TUR,ECA,TUR025,Denizli,Türkiye,TUR,ECA,False,26.3686,False,False
TUR056,Manisa,Türkiye,TUR,ECA,TUR041,Izmir,Türkiye,TUR,ECA,False,290.5421,False,False
TUR056,Manisa,Türkiye,TUR,ECA,TUR076,Usak,Türkiye,TUR,ECA,False,81.7982,False,False
TUR057,Mardin,Türkiye,TUR,ECA,TUR067,Sanliurfa,Türkiye,TUR,ECA,False,77.1198,False,False
TUR057,Mardin,Türkiye,TUR,ECA,TUR068,Siirt,Türkiye,TUR,ECA,False,8.6552,False,False
TUR057,Mardin,Türkiye,TUR,ECA,TUR070,Sirnak,Türkiye,TUR,ECA,False,108.4383,False,False
TUR060,Nevsehir,Türkiye,TUR,ECA,TUR079,Yozgat,Türkiye,TUR,ECA,False,70.7124,False,False
TUR061,Nigde,Türkiye,TUR,ECA,TUR060,Nevsehir,Türkiye,TUR,ECA,False,48.3689,False,False
TUR062,Ordu,Türkiye,TUR,ECA,TUR066,Samsun,Türkiye,TUR,ECA,False,57.0203,False,False
TUR062,Ordu,Türkiye,TUR,ECA,TUR071,Sivas,Türkiye,TUR,ECA,False,73.2103,False,False
TUR062,Ordu,Türkiye,TUR,ECA,TUR073,Tokat,Türkiye,TUR,ECA,False,118.9728,False,False
TUR064,Rize,Türkiye,TUR,ECA,TUR074,Trabzon,Türkiye,TUR,ECA,False,60.0074,False,False
TUR065,Sakarya,Türkiye,TUR,ECA,TUR016,Bilecik,Türkiye,TUR,ECA,False,63.3033,False,False
TUR065,Sakarya,Türkiye,TUR,ECA,TUR019,Bolu,Türkiye,TUR,ECA,False,132.1823,False,False
TUR066,Samsun,Türkiye,TUR,ECA,TUR073,Tokat,Türkiye,TUR,ECA,False,28.2969,False,False
TUR068,Siirt,Türkiye,TUR,ECA,TUR070,Sirnak,Türkiye,TUR,ECA,False,112.0906,False,False
TUR068,Siirt,Türkiye,TUR,ECA,TUR077,Van,Türkiye,TUR,ECA,False,39.2459,False,False
TUR069,Sinop,Türkiye,TUR,ECA,TUR066,Samsun,Türkiye,TUR,ECA,False,131.2112,False,False
TUR070,Sirnak,Türkiye,TUR,ECA,TUR077,Van,Türkiye,TUR,ECA,False,54.2788,False,False
TUR071,Sivas,Türkiye,TUR,ECA,TUR073,Tokat,Türkiye,TUR,ECA,False,193.2408,False,False
TUR071,Sivas,Türkiye,TUR,ECA,TUR079,Yozgat,Türkiye,TUR,ECA,False,99.1457,False,False
TUR073,Tokat,Türkiye,TUR,ECA,TUR079,Yozgat,Türkiye,TUR,ECA,False,69.485,False,False
TUR079,Yozgat,Türkiye,TUR,ECA,TUR049,Kirikkale,Türkiye,TUR,ECA,False,18.7494,False,False
TUR080,Zonguldak,Türkiye,TUR,ECA,TUR019,Bolu,Türkiye,TUR,ECA,False,75.2586,False,False
TUR080,Zonguldak,Türkiye,TUR,ECA,TUR043,Karabuk,Türkiye,TUR,ECA,False,43.9542,False,False
TZA001,Arusha,Tanzania,TZA,AFR,TZA011,Kilimanjaro,Tanzania,TZA,AFR,False,202.7329,False,False
TZA001,Arusha,Tanzania,TZA,AFR,TZA015,Manyara,Tanzania,TZA,AFR,False,402.5612,False,False
TZA001,Arusha,Tanzania,TZA,AFR,TZA016,Mara,Tanzania,TZA,AFR,False,251.6028,False,False
TZA001,Arusha,Tanzania,TZA,AFR,TZA027,Simiyu,Tanzania,TZA,AFR,False,183.2231,False,False
TZA001,Arusha,Tanzania,TZA,AFR,TZA028,Singida,Tanzania,TZA,AFR,False,31.1,False,False
TZA002,Dar-es-salaam,Tanzania,TZA,AFR,TZA023,Pwani,Tanzania,TZA,AFR,False,180.8693,False,False
TZA003,Dodoma,Tanzania,TZA,AFR,TZA005,Iringa,Tanzania,TZA,AFR,False,204.0104,False,False
TZA003,Dodoma,Tanzania,TZA,AFR,TZA015,Manyara,Tanzania,TZA,AFR,False,400.6554,False,False
TZA003,Dodoma,Tanzania,TZA,AFR,TZA019,Morogoro,Tanzania,TZA,AFR,False,202.783,False,False
TZA003,Dodoma,Tanzania,TZA,AFR,TZA028,Singida,Tanzania,TZA,AFR,False,300.0909,False,False
TZA004,Geita,Tanzania,TZA,AFR,TZA006,Kagera,Tanzania,TZA,AFR,False,255.0715,False,False
TZA004,Geita,Tanzania,TZA,AFR,TZA010,Kigoma,Tanzania,TZA,AFR,False,161.7677,False,False
TZA004,Geita,Tanzania,TZA,AFR,TZA021,Mwanza,Tanzania,TZA,AFR,False,162.0748,False,False
TZA004,Geita,Tanzania,TZA,AFR,TZA026,Shinyanga,Tanzania,TZA,AFR,False,297.9079,False,False
TZA004,Geita,Tanzania,TZA,AFR,TZA029,Tabora,Tanzania,TZA,AFR,False,74.0797,False,False
TZA005,Iringa,Tanzania,TZA,AFR,TZA017,Mbeya,Tanzania,TZA,AFR,False,213.8875,False,False
TZA005,Iringa,Tanzania,TZA,AFR,TZA019,Morogoro,Tanzania,TZA,AFR,False,378.5981,False,False
TZA005,Iringa,Tanzania,TZA,AFR,TZA022,Njombe,Tanzania,TZA,AFR,False,131.7234,False,False
TZA005,Iringa,Tanzania,TZA,AFR,TZA028,Singida,Tanzania,TZA,AFR,False,134.3584,False,False
TZA006,Kagera,Tanzania,TZA,AFR,TZA010,Kigoma,Tanzania,TZA,AFR,False,115.2658,False,False
TZA006,Kagera,Tanzania,TZA,AFR,UGA034,Isingiro,Uganda,UGA,AFR,True,94.816,False,False
TZA006,Kagera,Tanzania,TZA,AFR,UGA094,Ntungamo,Uganda,UGA,AFR,True,0.4019,True,True
TZA006,Kagera,Tanzania,TZA,AFR,UGA100,Rakai,Uganda,UGA,AFR,True,58.6119,False,False
TZA007,Kaskazini Pemba,Tanzania,TZA,AFR,TZA012,Kusini Pemba,Tanzania,TZA,AFR,False,17.7568,False,False
TZA008,Kaskazini Unguja,Tanzania,TZA,AFR,TZA013,Kusini Unguja,Tanzania,TZA,AFR,False,13.9667,False,False
TZA008,Kaskazini Unguja,Tanzania,TZA,AFR,TZA018,Mjini Magharibi,Tanzania,TZA,AFR,False,8.9096,False,False
TZA009,Katavi,Tanzania,TZA,AFR,TZA010,Kigoma,Tanzania,TZA,AFR,False,384.9464,False,False
TZA009,Katavi,Tanzania,TZA,AFR,TZA017,Mbeya,Tanzania,TZA,AFR,False,133.1964,False,False
TZA009,Katavi,Tanzania,TZA,AFR,TZA024,Rukwa,Tanzania,TZA,AFR,False,219.3226,False,False
TZA009,Katavi,Tanzania,TZA,AFR,TZA029,Tabora,Tanzania,TZA,AFR,False,429.1592,False,False
TZA010,Kigoma,Tanzania,TZA,AFR,TZA029,Tabora,Tanzania,TZA,AFR,False,130.1474,False,False
TZA011,Kilimanjaro,Tanzania,TZA,AFR,TZA015,Manyara,Tanzania,TZA,AFR,False,223.5309,False,False
TZA011,Kilimanjaro,Tanzania,TZA,AFR,TZA030,Tanga,Tanzania,TZA,AFR,False,79.9908,False,False
TZA013,Kusini Unguja,Tanzania,TZA,AFR,TZA018,Mjini Magharibi,Tanzania,TZA,AFR,False,26.1669,False,False
TZA014,Lindi,Tanzania,TZA,AFR,TZA019,Morogoro,Tanzania,TZA,AFR,False,225.3204,False,False
TZA014,Lindi,Tanzania,TZA,AFR,TZA020,Mtwara,Tanzania,TZA,AFR,False,314.5056,False,False
TZA014,Lindi,Tanzania,TZA,AFR,TZA023,Pwani,Tanzania,TZA,AFR,False,203.4949,False,False
TZA014,Lindi,Tanzania,TZA,AFR,TZA025,Ruvuma,Tanzania,TZA,AFR,False,230.8396,False,False
TZA015,Manyara,Tanzania,TZA,AFR,TZA028,Singida,Tanzania,TZA,AFR,False,150.8076,False,False
TZA015,Manyara,Tanzania,TZA,AFR,TZA030,Tanga,Tanzania,TZA,AFR,False,244.6789,False,False
TZA016,Mara,Tanzania,TZA,AFR,TZA027,Simiyu,Tanzania,TZA,AFR,False,183.3307,False,False
TZA017,Mbeya,Tanzania,TZA,AFR,TZA022,Njombe,Tanzania,TZA,AFR,False,224.7048,False,False
TZA017,Mbeya,Tanzania,TZA,AFR,TZA024,Rukwa,Tanzania,TZA,AFR,False,183.5144,False,False
TZA017,Mbeya,Tanzania,TZA,AFR,TZA028,Singida,Tanzania,TZA,AFR,False,145.8905,False,False
TZA017,Mbeya,Tanzania,TZA,AFR,TZA029,Tabora,Tanzania,TZA,AFR,False,100.507,False,False
TZA017,Mbeya,Tanzania,TZA,AFR,ZMB106,Muchiga,Zambia,ZMB,AFR,True,111.6193,False,False
TZA017,Mbeya,Tanzania,TZA,AFR,ZMB107,Northern,Zambia,ZMB,AFR,True,4.5742,True,False
TZA019,Morogoro,Tanzania,TZA,AFR,TZA015,Manyara,Tanzania,TZA,AFR,False,8.1244,False,False
TZA019,Morogoro,Tanzania,TZA,AFR,TZA022,Njombe,Tanzania,TZA,AFR,False,64.0755,False,False
TZA019,Morogoro,Tanzania,TZA,AFR,TZA023,Pwani,Tanzania,TZA,AFR,False,430.438,False,False
TZA019,Morogoro,Tanzania,TZA,AFR,TZA025,Ruvuma,Tanzania,TZA,AFR,False,387.9196,False,False
TZA019,Morogoro,Tanzania,TZA,AFR,TZA030,Tanga,Tanzania,TZA,AFR,False,139.5647,False,False
